"session","type","frame","period","group","subject","value","bid","won","earnings"
"S20060802","sealed","reverse",2,2,1,540,450,1,170
"S20060802","sealed","reverse",2,2,6,435,240,0,185
"S20060802","sealed","reverse",3,0,1,60,70,0,560
"S20060802","sealed","reverse",3,0,5,345,300,1,320
"S20060802","sealed","reverse",3,0,7,60,20,0,560
"S20060802","sealed","reverse",3,1,3,45,30,0,575
"S20060802","sealed","reverse",3,1,8,255,160,0,365
"S20060802","sealed","reverse",3,1,4,375,250,1,370
"S20060802","sealed","reverse",3,2,2,120,100,1,520
"S20060802","sealed","reverse",3,2,6,345,90,0,275
"S20060802","sealed","reverse",3,2,0,195,90,0,425
"S20060802","sealed","reverse",4,0,3,420,350,0,200
"S20060802","sealed","reverse",4,0,0,360,310,0,260
"S20060802","sealed","reverse",4,0,1,360,360,1,260
"S20060802","sealed","reverse",4,1,4,495,300,1,320
"S20060802","sealed","reverse",4,1,2,75,70,0,545
"S20060802","sealed","reverse",4,1,6,105,90,0,515
"S20060802","sealed","reverse",4,2,8,330,230,0,290
"S20060802","sealed","reverse",4,2,7,75,20,0,545
"S20060802","sealed","reverse",4,2,5,600,450,1,170
"S20060802","sealed","reverse",5,0,0,300,280,0,320
"S20060802","sealed","reverse",5,0,5,495,400,1,220
"S20060802","sealed","reverse",5,0,8,600,320,0,20
"S20060802","sealed","reverse",5,1,7,525,310,0,95
"S20060802","sealed","reverse",5,1,2,330,320,1,300
"S20060802","sealed","reverse",5,1,4,495,200,0,125
"S20060802","sealed","reverse",5,2,6,390,190,0,230
"S20060802","sealed","reverse",5,2,3,360,300,0,260
"S20060802","sealed","reverse",5,2,1,345,300,1,320
"S20060802","sealed","reverse",6,0,8,510,430,1,190
"S20060802","sealed","reverse",6,0,5,30,10,0,590
"S20060802","sealed","reverse",6,0,2,345,150,0,275
"S20060802","sealed","reverse",6,1,4,435,320,1,300
"S20060802","sealed","reverse",6,1,6,345,230,0,275
"S20060802","sealed","reverse",6,1,1,450,300,0,170
"S20060802","sealed","reverse",6,2,7,195,160,1,460
"S20060802","sealed","reverse",6,2,3,105,90,0,515
"S20060802","sealed","reverse",6,2,0,135,130,0,485
"S20060802","sealed","reverse",7,0,4,555,400,1,220
"S20060802","sealed","reverse",7,0,1,255,200,0,365
"S20060802","sealed","reverse",7,0,0,210,200,0,410
"S20060802","sealed","reverse",7,1,6,75,50,0,545
"S20060802","sealed","reverse",7,1,3,435,300,0,185
"S20060802","sealed","reverse",7,1,2,585,580,1,40
"S20060802","sealed","reverse",7,2,7,30,50,0,590
"S20060802","sealed","reverse",7,2,5,180,150,1,470
"S20060802","sealed","reverse",7,2,8,195,120,0,425
"S20060802","sealed","reverse",8,0,4,210,100,0,410
"S20060802","sealed","reverse",8,0,7,450,330,1,290
"S20060802","sealed","reverse",8,0,3,180,150,0,440
"S20060802","sealed","reverse",8,1,0,90,60,0,530
"S20060802","sealed","reverse",8,1,1,225,200,0,395
"S20060802","sealed","reverse",8,1,6,540,420,1,200
"S20060802","sealed","reverse",8,2,5,45,20,0,575
"S20060802","sealed","reverse",8,2,8,375,280,0,245
"S20060802","sealed","reverse",8,2,2,570,600,1,20
"S20060802","sealed","reverse",9,0,7,525,380,1,240
"S20060802","sealed","reverse",9,0,5,15,10,0,605
"S20060802","sealed","reverse",9,0,3,510,350,0,110
"S20060802","sealed","reverse",9,1,1,135,100,0,485
"S20060802","sealed","reverse",9,1,6,540,400,1,220
"S20060802","sealed","reverse",9,1,4,225,150,0,395
"S20060802","sealed","reverse",9,2,0,240,200,0,380
"S20060802","sealed","reverse",9,2,2,15,10,0,605
"S20060802","sealed","reverse",9,2,8,525,380,1,240
"S20060802","sealed","reverse",10,0,8,390,280,1,340
"S20060802","sealed","reverse",10,0,2,195,190,0,425
"S20060802","sealed","reverse",10,0,7,165,70,0,455
"S20060802","sealed","reverse",10,1,1,375,300,1,320
"S20060802","sealed","reverse",10,1,4,240,200,0,380
"S20060802","sealed","reverse",10,1,3,30,20,0,590
"S20060802","sealed","reverse",10,2,5,375,320,1,300
"S20060802","sealed","reverse",10,2,0,45,10,0,575
"S20060802","sealed","reverse",10,2,6,570,290,0,50
"S20060802","sealed","reverse",11,0,1,30,20,0,590
"S20060802","sealed","reverse",11,0,3,435,300,1,320
"S20060802","sealed","reverse",11,0,4,315,250,0,305
"S20060802","sealed","reverse",11,1,7,480,280,0,140
"S20060802","sealed","reverse",11,1,5,420,320,0,200
"S20060802","sealed","reverse",11,1,2,495,470,1,150
"S20060802","sealed","reverse",11,2,0,540,420,1,200
"S20060802","sealed","reverse",11,2,8,360,230,0,260
"S20060802","sealed","reverse",11,2,6,480,360,0,140
"S20060802","sealed","reverse",12,0,2,540,540,1,80
"S20060802","sealed","reverse",12,0,4,465,350,0,155
"S20060802","sealed","reverse",12,0,0,105,100,0,515
"S20060802","sealed","reverse",12,1,7,585,540,1,80
"S20060802","sealed","reverse",12,1,6,345,290,0,275
"S20060802","sealed","reverse",12,1,5,435,300,0,185
"S20060802","sealed","reverse",12,2,3,165,140,0,455
"S20060802","sealed","reverse",12,2,8,210,150,0,410
"S20060802","sealed","reverse",12,2,1,210,200,1,420
"S20060802","sealed","reverse",13,0,6,120,100,0,500
"S20060802","sealed","reverse",13,0,0,555,440,1,180
"S20060802","sealed","reverse",13,0,1,375,300,0,245
"S20060802","sealed","reverse",13,1,8,555,300,0,65
"S20060802","sealed","reverse",13,1,5,30,20,0,590
"S20060802","sealed","reverse",13,1,3,600,310,1,310
"S20060802","sealed","reverse",13,2,7,375,240,0,245
"S20060802","sealed","reverse",13,2,4,510,400,0,110
"S20060802","sealed","reverse",13,2,2,465,460,1,160
"S20060802","sealed","reverse",14,0,7,300,110,0,320
"S20060802","sealed","reverse",14,0,3,450,310,1,310
"S20060802","sealed","reverse",14,0,4,255,180,0,365
"S20060802","sealed","reverse",14,1,8,315,240,1,380
"S20060802","sealed","reverse",14,1,0,15,10,0,605
"S20060802","sealed","reverse",14,1,1,195,170,0,425
"S20060802","sealed","reverse",14,2,2,180,170,1,450
"S20060802","sealed","reverse",14,2,5,105,50,0,515
"S20060802","sealed","reverse",14,2,6,60,10,0,560
"S20060802","sealed","reverse",15,0,4,465,400,0,155
"S20060802","sealed","reverse",15,0,6,510,420,0,110
"S20060802","sealed","reverse",15,0,0,600,440,1,180
"S20060802","sealed","reverse",15,1,8,120,100,0,500
"S20060802","sealed","reverse",15,1,2,330,320,1,300
"S20060802","sealed","reverse",15,1,3,195,150,0,425
"S20060802","sealed","reverse",15,2,5,195,130,0,425
"S20060802","sealed","reverse",15,2,1,495,350,1,270
"S20060802","sealed","reverse",15,2,7,255,170,0,365
"S20060802","sealed","reverse",16,0,5,165,130,0,455
"S20060802","sealed","reverse",16,0,3,330,310,1,310
"S20060802","sealed","reverse",16,0,7,210,90,0,410
"S20060802","sealed","reverse",16,1,8,210,160,0,410
"S20060802","sealed","reverse",16,1,1,375,330,1,290
"S20060802","sealed","reverse",16,1,6,165,90,0,455
"S20060802","sealed","reverse",16,2,2,525,100,0,95
"S20060802","sealed","reverse",16,2,0,600,370,1,250
"S20060802","sealed","reverse",16,2,4,195,150,0,425
"S20060802","sealed","reverse",17,0,6,120,100,0,500
"S20060802","sealed","reverse",17,0,5,330,250,1,370
"S20060802","sealed","reverse",17,0,3,150,100,0,470
"S20060802","sealed","reverse",17,1,1,315,280,0,305
"S20060802","sealed","reverse",17,1,8,60,50,0,560
"S20060802","sealed","reverse",17,1,0,315,310,1,310
"S20060802","sealed","reverse",17,2,7,405,230,0,215
"S20060802","sealed","reverse",17,2,2,360,360,1,260
"S20060802","sealed","reverse",17,2,4,315,270,0,305
"S20060802","sealed","reverse",18,0,3,540,320,1,300
"S20060802","sealed","reverse",18,0,5,60,30,0,560
"S20060802","sealed","reverse",18,0,8,195,150,0,425
"S20060802","sealed","reverse",18,1,1,225,200,0,395
"S20060802","sealed","reverse",18,1,0,345,310,1,310
"S20060802","sealed","reverse",18,1,2,315,310,0,305
"S20060802","sealed","reverse",18,2,4,75,50,0,545
"S20060802","sealed","reverse",18,2,6,405,330,1,290
"S20060802","sealed","reverse",18,2,7,285,300,0,335
"S20060802","sealed","reverse",19,0,0,270,230,0,350
"S20060802","sealed","reverse",19,0,7,255,230,0,365
"S20060802","sealed","reverse",19,0,8,420,340,1,280
"S20060802","sealed","reverse",19,1,6,465,390,0,155
"S20060802","sealed","reverse",19,1,4,570,500,1,120
"S20060802","sealed","reverse",19,1,1,555,350,0,65
"S20060802","sealed","reverse",19,2,2,270,260,0,350
"S20060802","sealed","reverse",19,2,5,555,400,1,220
"S20060802","sealed","reverse",19,2,3,495,320,0,125
"S20060802","sealed","reverse",20,0,8,375,310,1,310
"S20060802","sealed","reverse",20,0,1,105,80,0,515
"S20060802","sealed","reverse",20,0,3,165,120,0,455
"S20060802","sealed","reverse",20,1,4,165,100,0,455
"S20060802","sealed","reverse",20,1,7,105,30,0,515
"S20060802","sealed","reverse",20,1,6,420,350,1,270
"S20060802","sealed","reverse",20,2,0,525,450,1,170
"S20060802","sealed","reverse",20,2,5,150,100,0,470
"S20060802","sealed","reverse",20,2,2,120,110,0,500
"S20060802","sealed","reverse",21,0,5,180,100,1,520
"S20060802","sealed","reverse",21,0,0,75,50,0,545
"S20060802","sealed","reverse",21,0,2,60,50,0,560
"S20060802","sealed","reverse",21,1,4,330,300,0,290
"S20060802","sealed","reverse",21,1,8,405,310,1,310
"S20060802","sealed","reverse",21,1,7,300,270,0,320
"S20060802","sealed","reverse",21,2,3,540,320,1,300
"S20060802","sealed","reverse",21,2,6,135,100,0,485
"S20060802","sealed","reverse",21,2,1,240,200,0,380
"S20060802","sealed","reverse",22,0,6,90,50,0,530
"S20060802","sealed","reverse",22,0,5,105,60,0,515
"S20060802","sealed","reverse",22,0,2,285,200,1,420
"S20060802","sealed","reverse",22,1,8,30,20,0,590
"S20060802","sealed","reverse",22,1,1,210,190,0,410
"S20060802","sealed","reverse",22,1,7,390,320,1,300
"S20060802","sealed","reverse",22,2,0,60,50,0,560
"S20060802","sealed","reverse",22,2,3,225,200,1,420
"S20060802","sealed","reverse",22,2,4,30,20,0,590
"S20060802","sealed","reverse",23,0,4,60,50,0,560
"S20060802","sealed","reverse",23,0,8,450,280,0,170
"S20060802","sealed","reverse",23,0,7,360,320,1,300
"S20060802","sealed","reverse",23,1,0,165,140,0,455
"S20060802","sealed","reverse",23,1,1,495,350,1,270
"S20060802","sealed","reverse",23,1,2,90,80,0,530
"S20060802","sealed","reverse",23,2,6,105,90,0,515
"S20060802","sealed","reverse",23,2,3,480,320,1,300
"S20060802","sealed","reverse",23,2,5,105,60,0,515
"S20060802","sealed","reverse",24,0,4,360,340,0,260
"S20060802","sealed","reverse",24,0,8,465,320,0,155
"S20060802","sealed","reverse",24,0,0,450,420,1,200
"S20060802","sealed","reverse",24,1,7,300,240,0,320
"S20060802","sealed","reverse",24,1,1,390,330,1,290
"S20060802","sealed","reverse",24,1,6,75,20,0,545
"S20060802","sealed","reverse",24,2,3,345,320,1,300
"S20060802","sealed","reverse",24,2,5,435,320,0,185
"S20060802","sealed","reverse",24,2,2,135,130,0,485
"S20060802","sealed","reverse",25,0,5,420,320,1,300
"S20060802","sealed","reverse",25,0,6,150,80,0,470
"S20060802","sealed","reverse",25,0,7,420,310,0,200
"S20060802","sealed","reverse",25,1,4,555,450,0,65
"S20060802","sealed","reverse",25,1,0,510,470,1,150
"S20060802","sealed","reverse",25,1,2,285,190,0,335
"S20060802","sealed","reverse",25,2,1,285,250,0,335
"S20060802","sealed","reverse",25,2,3,540,330,1,290
"S20060802","sealed","reverse",25,2,8,90,60,0,530
"S20060802","sealed","reverse",26,0,7,270,250,0,350
"S20060802","sealed","reverse",26,0,6,15,20,0,605
"S20060802","sealed","reverse",26,0,8,465,310,1,310
"S20060802","sealed","reverse",26,1,1,210,190,0,410
"S20060802","sealed","reverse",26,1,0,495,420,1,200
"S20060802","sealed","reverse",26,1,3,375,320,0,245
"S20060802","sealed","reverse",26,2,2,135,130,0,485
"S20060802","sealed","reverse",26,2,4,450,400,1,220
"S20060802","sealed","reverse",26,2,5,135,80,0,485
"S20060802","sealed","reverse",27,0,7,300,140,0,320
"S20060802","sealed","reverse",27,0,4,330,300,0,290
"S20060802","sealed","reverse",27,0,3,375,320,1,300
"S20060802","sealed","reverse",27,1,6,195,120,0,425
"S20060802","sealed","reverse",27,1,2,480,260,1,360
"S20060802","sealed","reverse",27,1,1,165,150,0,455
"S20060802","sealed","reverse",27,2,8,420,310,1,310
"S20060802","sealed","reverse",27,2,0,345,270,0,275
"S20060802","sealed","reverse",27,2,5,315,220,0,305
"S20060802","sealed","reverse",28,0,0,165,140,0,455
"S20060802","sealed","reverse",28,0,2,270,260,0,350
"S20060802","sealed","reverse",28,0,3,345,320,1,300
"S20060802","sealed","reverse",28,1,1,120,100,0,500
"S20060802","sealed","reverse",28,1,7,225,120,0,395
"S20060802","sealed","reverse",28,1,6,600,520,1,100
"S20060802","sealed","reverse",28,2,8,30,20,0,590
"S20060802","sealed","reverse",28,2,4,315,300,1,320
"S20060802","sealed","reverse",28,2,5,30,10,0,590
"S20060802","sealed","reverse",29,0,3,525,330,1,290
"S20060802","sealed","reverse",29,0,6,375,300,0,245
"S20060802","sealed","reverse",29,0,2,495,310,0,125
"S20060802","sealed","reverse",29,1,4,120,90,0,500
"S20060802","sealed","reverse",29,1,7,570,320,1,300
"S20060802","sealed","reverse",29,1,1,240,190,0,380
"S20060802","sealed","reverse",29,2,8,525,310,0,95
"S20060802","sealed","reverse",29,2,0,255,220,0,365
"S20060802","sealed","reverse",29,2,5,405,320,1,300
"S20060802","sealed","reverse",30,0,2,150,140,0,470
"S20060802","sealed","reverse",30,0,0,510,490,1,130
"S20060802","sealed","reverse",30,0,6,270,210,0,350
"S20060802","sealed","reverse",30,1,5,480,300,1,320
"S20060802","sealed","reverse",30,1,3,75,50,0,545
"S20060802","sealed","reverse",30,1,8,270,240,0,350
"S20060802","sealed","reverse",30,2,7,150,130,0,470
"S20060802","sealed","reverse",30,2,1,510,380,1,240
"S20060802","sealed","reverse",30,2,4,405,350,0,215
"S20060802","sealed","reverse",31,0,4,495,450,1,170
"S20060802","sealed","reverse",31,0,6,135,120,0,485
"S20060802","sealed","reverse",31,0,8,180,160,0,440
"S20060802","sealed","reverse",31,1,7,405,340,0,215
"S20060802","sealed","reverse",31,1,2,600,280,0,20
"S20060802","sealed","reverse",31,1,1,465,380,1,240
"S20060802","sealed","reverse",31,2,0,120,90,0,500
"S20060802","sealed","reverse",31,2,5,405,300,1,320
"S20060802","sealed","reverse",31,2,3,225,200,0,395
"S20060802","sealed","reverse",32,0,5,30,10,0,590
"S20060802","sealed","reverse",32,0,8,480,320,0,140
"S20060802","sealed","reverse",32,0,2,570,430,1,190
"S20060802","sealed","reverse",32,1,7,315,290,1,330
"S20060802","sealed","reverse",32,1,1,255,200,0,365
"S20060802","sealed","reverse",32,1,3,225,200,0,395
"S20060802","sealed","reverse",32,2,0,540,520,1,100
"S20060802","sealed","reverse",32,2,4,210,180,0,410
"S20060802","sealed","reverse",32,2,6,210,160,0,410
"S20060802","sealed","reverse",33,0,7,330,290,0,290
"S20060802","sealed","reverse",33,0,5,15,10,0,605
"S20060802","sealed","reverse",33,0,2,450,360,1,260
"S20060802","sealed","reverse",33,1,3,45,20,0,575
"S20060802","sealed","reverse",33,1,1,120,100,0,500
"S20060802","sealed","reverse",33,1,4,495,420,1,200
"S20060802","sealed","reverse",33,2,6,180,120,0,440
"S20060802","sealed","reverse",33,2,8,375,300,1,320
"S20060802","sealed","reverse",33,2,0,135,110,0,485
"S20060802","sealed","reverse",34,0,1,255,200,0,365
"S20060802","sealed","reverse",34,0,4,15,10,0,605
"S20060802","sealed","reverse",34,0,7,300,290,1,330
"S20060802","sealed","reverse",34,1,0,195,160,1,460
"S20060802","sealed","reverse",34,1,2,195,140,0,425
"S20060802","sealed","reverse",34,1,6,150,120,0,470
"S20060802","sealed","reverse",34,2,5,195,150,0,425
"S20060802","sealed","reverse",34,2,8,270,180,1,440
"S20060802","sealed","reverse",34,2,3,150,120,0,470
"S20060802","sealed","reverse",35,0,5,435,300,0,185
"S20060802","sealed","reverse",35,0,0,240,210,0,380
"S20060802","sealed","reverse",35,0,1,600,380,1,240
"S20060802","sealed","reverse",35,1,7,75,80,1,540
"S20060802","sealed","reverse",35,1,4,90,50,0,530
"S20060802","sealed","reverse",35,1,6,75,20,0,545
"S20060802","sealed","reverse",35,2,3,300,280,0,320
"S20060802","sealed","reverse",35,2,2,570,430,1,190
"S20060802","sealed","reverse",35,2,8,135,110,0,485
"S20060802","sealed","reverse",36,0,0,255,220,1,400
"S20060802","sealed","reverse",36,0,2,210,170,0,410
"S20060802","sealed","reverse",36,0,5,570,200,0,50
"S20060802","sealed","reverse",36,1,8,330,260,0,290
"S20060802","sealed","reverse",36,1,7,390,340,1,280
"S20060802","sealed","reverse",36,1,3,30,20,0,590
"S20060802","sealed","reverse",36,2,6,570,430,1,190
"S20060802","sealed","reverse",36,2,4,90,80,0,530
"S20060802","sealed","reverse",36,2,1,90,70,0,530
"S20060802","sealed","reverse",37,0,6,30,20,0,590
"S20060802","sealed","reverse",37,0,3,255,210,0,365
"S20060802","sealed","reverse",37,0,1,495,380,1,240
"S20060802","sealed","reverse",37,1,8,165,130,0,455
"S20060802","sealed","reverse",37,1,7,555,370,1,250
"S20060802","sealed","reverse",37,1,2,480,330,0,140
"S20060802","sealed","reverse",37,2,4,120,90,0,500
"S20060802","sealed","reverse",37,2,5,240,150,0,380
"S20060802","sealed","reverse",37,2,0,525,490,1,130
"S20060802","sealed","reverse",38,0,7,120,150,0,500
"S20060802","sealed","reverse",38,0,8,570,350,0,50
"S20060802","sealed","reverse",38,0,0,435,390,1,230
"S20060802","sealed","reverse",38,1,4,540,450,1,170
"S20060802","sealed","reverse",38,1,5,555,320,0,65
"S20060802","sealed","reverse",38,1,1,345,270,0,275
"S20060802","sealed","reverse",38,2,6,525,420,1,200
"S20060802","sealed","reverse",38,2,3,315,310,0,305
"S20060802","sealed","reverse",38,2,2,15,10,0,605
"S20060802","sealed","reverse",39,0,1,540,380,0,80
"S20060802","sealed","reverse",39,0,4,270,250,0,350
"S20060802","sealed","reverse",39,0,0,600,540,1,80
"S20060802","sealed","reverse",39,1,2,90,10,0,530
"S20060802","sealed","reverse",39,1,6,30,20,0,590
"S20060802","sealed","reverse",39,1,3,375,350,1,270
"S20060802","sealed","reverse",39,2,7,135,150,0,485
"S20060802","sealed","reverse",39,2,5,510,320,0,110
"S20060802","sealed","reverse",39,2,8,525,350,1,270
"S20060802","sealed","reverse",40,0,6,285,220,0,335
"S20060802","sealed","reverse",40,0,3,510,360,1,260
"S20060802","sealed","reverse",40,0,8,285,230,0,335
"S20060802","sealed","reverse",40,1,4,60,40,0,560
"S20060802","sealed","reverse",40,1,7,180,200,1,420
"S20060802","sealed","reverse",40,1,5,15,10,0,605
"S20060802","sealed","reverse",40,2,0,210,130,0,410
"S20060802","sealed","reverse",40,2,2,540,420,1,200
"S20060802","sealed","reverse",40,2,1,540,380,0,80
"S20060802","sealed","reverse",41,0,7,135,100,0,485
"S20060802","sealed","reverse",41,0,2,60,50,0,560
"S20060802","sealed","reverse",41,0,0,165,120,1,500
"S20060802","sealed","reverse",41,1,8,270,210,0,350
"S20060802","sealed","reverse",41,1,6,480,420,0,140
"S20060802","sealed","reverse",41,1,4,570,470,1,150
"S20060802","sealed","reverse",41,2,3,15,10,0,605
"S20060802","sealed","reverse",41,2,1,30,20,0,590
"S20060802","sealed","reverse",41,2,5,405,300,1,320
"S20060802","sealed","reverse",42,0,3,345,310,0,275
"S20060802","sealed","reverse",42,0,7,30,50,0,590
"S20060802","sealed","reverse",42,0,5,525,320,1,300
"S20060802","sealed","reverse",42,1,1,405,340,0,215
"S20060802","sealed","reverse",42,1,6,240,190,0,380
"S20060802","sealed","reverse",42,1,8,525,360,1,260
"S20060802","sealed","reverse",42,2,4,570,450,1,170
"S20060802","sealed","reverse",42,2,2,165,120,0,455
"S20060802","sealed","reverse",42,2,0,240,190,0,380
"S20060802","sealed","reverse",43,0,8,210,180,0,410
"S20060802","sealed","reverse",43,0,4,570,430,1,190
"S20060802","sealed","reverse",43,0,6,390,320,0,230
"S20060802","sealed","reverse",43,1,3,255,230,0,365
"S20060802","sealed","reverse",43,1,2,390,310,1,310
"S20060802","sealed","reverse",43,1,5,390,300,0,230
"S20060802","sealed","reverse",43,2,7,480,380,0,140
"S20060802","sealed","reverse",43,2,1,495,380,1,240
"S20060802","sealed","reverse",43,2,0,375,300,0,245
"S20060802","sealed","reverse",44,0,3,195,160,0,425
"S20060802","sealed","reverse",44,0,7,450,370,0,170
"S20060802","sealed","reverse",44,0,6,495,420,1,200
"S20060802","sealed","reverse",44,1,4,390,350,0,230
"S20060802","sealed","reverse",44,1,1,375,330,0,245
"S20060802","sealed","reverse",44,1,8,525,370,1,250
"S20060802","sealed","reverse",44,2,5,60,30,0,560
"S20060802","sealed","reverse",44,2,2,390,310,1,310
"S20060802","sealed","reverse",44,2,0,300,230,0,320
"S20060802","sealed","reverse",45,0,8,15,10,0,605
"S20060802","sealed","reverse",45,0,3,315,310,0,305
"S20060802","sealed","reverse",45,0,6,375,320,1,300
"S20060802","sealed","reverse",45,1,0,360,290,0,260
"S20060802","sealed","reverse",45,1,7,495,400,0,125
"S20060802","sealed","reverse",45,1,4,540,480,1,140
"S20060802","sealed","reverse",45,2,5,210,130,0,410
"S20060802","sealed","reverse",45,2,2,30,10,0,590
"S20060802","sealed","reverse",45,2,1,225,200,1,420
"S20060802","sealed","reverse",46,0,8,390,320,1,300
"S20060802","sealed","reverse",46,0,4,270,230,0,350
"S20060802","sealed","reverse",46,0,6,45,20,0,575
"S20060802","sealed","reverse",46,1,1,465,350,0,155
"S20060802","sealed","reverse",46,1,0,495,390,0,125
"S20060802","sealed","reverse",46,1,7,570,490,1,130
"S20060802","sealed","reverse",46,2,5,495,320,1,300
"S20060802","sealed","reverse",46,2,2,240,100,0,380
"S20060802","sealed","reverse",46,2,3,225,210,0,395
"S20060802","sealed","reverse",47,0,4,180,150,0,440
"S20060802","sealed","reverse",47,0,0,375,370,1,250
"S20060802","sealed","reverse",47,0,6,120,80,0,500
"S20060802","sealed","reverse",47,1,5,165,100,0,455
"S20060802","sealed","reverse",47,1,3,90,60,0,530
"S20060802","sealed","reverse",47,1,7,135,140,1,480
"S20060802","sealed","reverse",47,2,2,30,10,0,590
"S20060802","sealed","reverse",47,2,1,495,380,1,240
"S20060802","sealed","reverse",47,2,8,435,320,0,185
"S20060802","sealed","reverse",48,0,7,240,200,0,380
"S20060802","sealed","reverse",48,0,3,480,370,1,250
"S20060802","sealed","reverse",48,0,0,45,30,0,575
"S20060802","sealed","reverse",48,1,8,15,10,0,605
"S20060802","sealed","reverse",48,1,5,15,10,0,605
"S20060802","sealed","reverse",48,1,4,270,230,1,390
"S20060802","sealed","reverse",48,2,2,45,30,0,575
"S20060802","sealed","reverse",48,2,6,240,180,1,440
"S20060802","sealed","reverse",48,2,1,30,20,0,590
"S20060802","sealed","reverse",49,0,1,405,330,1,290
"S20060802","sealed","reverse",49,0,8,30,20,0,590
"S20060802","sealed","reverse",49,0,0,180,140,0,440
"S20060802","sealed","reverse",49,1,4,210,170,0,410
"S20060802","sealed","reverse",49,1,3,135,110,0,485
"S20060802","sealed","reverse",49,1,6,315,270,1,350
"S20060802","sealed","reverse",49,2,5,315,220,0,305
"S20060802","sealed","reverse",49,2,7,435,320,0,185
"S20060802","sealed","reverse",49,2,2,435,350,1,270
"S20060802","sealed","reverse",50,0,0,360,320,1,300
"S20060802","sealed","reverse",50,0,6,15,10,0,605
"S20060802","sealed","reverse",50,0,1,195,170,0,425
"S20060802","sealed","reverse",50,1,2,15,10,0,605
"S20060802","sealed","reverse",50,1,8,180,140,1,480
"S20060802","sealed","reverse",50,1,3,90,60,0,530
"S20060802","sealed","reverse",50,2,7,345,310,1,310
"S20060802","sealed","reverse",50,2,5,285,220,0,335
"S20060802","sealed","reverse",50,2,4,105,70,0,515
"S20060802","sealed","reverse",51,0,7,270,240,0,350
"S20060802","sealed","reverse",51,0,2,465,410,1,210
"S20060802","sealed","reverse",51,0,8,360,280,0,260
"S20060802","sealed","reverse",51,1,1,345,300,0,275
"S20060802","sealed","reverse",51,1,5,90,50,0,530
"S20060802","sealed","reverse",51,1,3,510,310,1,310
"S20060802","sealed","reverse",51,2,6,315,270,0,305
"S20060802","sealed","reverse",51,2,4,225,170,0,395
"S20060802","sealed","reverse",51,2,0,405,340,1,280
"S20060802","sealed","reverse",52,0,6,450,370,0,170
"S20060802","sealed","reverse",52,0,5,375,320,0,245
"S20060802","sealed","reverse",52,0,1,540,380,1,240
"S20060802","sealed","reverse",52,1,8,135,100,0,485
"S20060802","sealed","reverse",52,1,0,435,350,1,270
"S20060802","sealed","reverse",52,1,2,195,120,0,425
"S20060802","sealed","reverse",52,2,7,435,380,1,240
"S20060802","sealed","reverse",52,2,4,30,20,0,590
"S20060802","sealed","reverse",52,2,3,585,360,0,35
"S20060802","sealed","reverse",53,0,2,315,230,1,390
"S20060802","sealed","reverse",53,0,3,90,60,0,530
"S20060802","sealed","reverse",53,0,6,270,220,0,350
"S20060802","sealed","reverse",53,1,5,225,80,0,395
"S20060802","sealed","reverse",53,1,0,555,400,1,220
"S20060802","sealed","reverse",53,1,8,570,320,0,50
"S20060802","sealed","reverse",53,2,7,450,370,0,170
"S20060802","sealed","reverse",53,2,4,435,380,1,240
"S20060802","sealed","reverse",53,2,1,450,350,0,170
"S20060802","sealed","reverse",54,0,4,450,390,0,170
"S20060802","sealed","reverse",54,0,8,600,400,1,220
"S20060802","sealed","reverse",54,0,1,285,250,0,335
"S20060802","sealed","reverse",54,1,2,330,230,0,290
"S20060802","sealed","reverse",54,1,6,90,70,0,530
"S20060802","sealed","reverse",54,1,0,345,240,1,380
"S20060802","sealed","reverse",54,2,3,585,420,1,200
"S20060802","sealed","reverse",54,2,5,345,220,0,275
"S20060802","sealed","reverse",54,2,7,330,310,0,290
"S20060802","sealed","reverse",55,0,5,435,320,0,185
"S20060802","sealed","reverse",55,0,1,105,90,0,515
"S20060802","sealed","reverse",55,0,7,510,400,1,220
"S20060802","sealed","reverse",55,1,2,510,410,1,210
"S20060802","sealed","reverse",55,1,4,225,190,0,395
"S20060802","sealed","reverse",55,1,6,255,220,0,365
"S20060802","sealed","reverse",55,2,0,15,10,0,605
"S20060802","sealed","reverse",55,2,3,165,130,0,455
"S20060802","sealed","reverse",55,2,8,195,140,1,480
"S20060802","sealed","reverse",56,0,7,405,380,1,240
"S20060802","sealed","reverse",56,0,6,195,170,0,425
"S20060802","sealed","reverse",56,0,3,375,310,0,245
"S20060802","sealed","reverse",56,1,1,330,280,0,290
"S20060802","sealed","reverse",56,1,0,285,170,0,335
"S20060802","sealed","reverse",56,1,8,420,290,1,330
"S20060802","sealed","reverse",56,2,4,375,350,0,245
"S20060802","sealed","reverse",56,2,5,195,120,0,425
"S20060802","sealed","reverse",56,2,2,600,480,1,140
"S20060802","sealed","reverse",57,0,1,300,250,0,320
"S20060802","sealed","reverse",57,0,7,555,400,0,65
"S20060802","sealed","reverse",57,0,6,510,420,1,200
"S20060802","sealed","reverse",57,1,0,420,380,1,240
"S20060802","sealed","reverse",57,1,5,480,320,0,140
"S20060802","sealed","reverse",57,1,2,225,170,0,395
"S20060802","sealed","reverse",57,2,8,270,190,1,430
"S20060802","sealed","reverse",57,2,3,150,110,0,470
"S20060802","sealed","reverse",57,2,4,75,50,0,545
"S20060802","sealed","reverse",58,0,2,90,60,0,530
"S20060802","sealed","reverse",58,0,0,495,420,0,125
